customer_id,recency,frequency,monetary,RFM_rank,Segment,LTV,name,gender,past_3_years_bike_related_purchases,age,job_title,job_industry_category,wealth_segment,owns_car,tenure,address,postcode,state,country,property_valuation
1446,11,7,9653.68,545,Champions,8489.948712328767,Gabriello Nell,Male,51,30,Engineer I,Manufacturing,Mass Customer,No,17,70262 Hermina Court,3690,Victoria,Australia,2
1447,98,7,8905.630000000001,245,At Risk,5440.97394520548,Renaldo Maudsley,Male,29,21,Civil Engineer,Manufacturing,Mass Customer,No,4,89684 Coolidge Hill,2630,New South Wales,Australia,1
1448,238,1,642.31,111,Hibernating,0.0,Hinze Bullent,Male,40,29,VP Product Management,Property,Mass Customer,No,20,00 International Junction,2260,New South Wales,Australia,8
1449,15,6,8326.130000000001,534,Potential Loyalists,5885.319287671234,Ashly Abramamovh,Female,38,50,Staff Accountant IV,N/A,High Net Worth,No,4,5 Carioca Pass,2594,New South Wales,Australia,3
1450,43,7,8942.8,345,Loyal Customers,7423.74904109589,Floris Dunkerley,Female,23,53,Statistician I,Manufacturing,Affluent Customer,No,6,6386 Raven Road,2579,New South Wales,Australia,2
1451,32,7,7294.32,444,Champions,6395.020273972602,Courtney Meas,Female,32,40,Junior Executive,Argiculture,Mass Customer,Yes,16,8 Mendota Plaza,2567,New South Wales,Australia,9
1452,3,5,5937.9800000000005,523,Potential Loyalists,5807.832493150684,Zachery Hamber,Male,99,62,Safety Technician III,Retail,Mass Customer,No,20,913 Londonderry Trail,2567,New South Wales,Australia,8
1453,1,5,6332.4,523,Potential Loyalists,5204.712328767123,Ahmed,Male,54,40,Computer Systems Analyst I,Health,High Net Worth,No,13,58516 Tony Plaza,2567,New South Wales,Australia,8
1454,6,4,3856.7,512,Promising,2514.779726027397,Caesar Wattam,Male,4,38,Physical Therapy Assistant,Argiculture,Mass Customer,Yes,3,583 Jenna Pass,2567,New South Wales,Australia,9
1455,33,5,5089.9,422,Potential Loyalists,3458.34301369863,Cleo,Female,2,25,Software Engineer I,Property,Affluent Customer,No,8,77729 Kim Plaza,2560,New South Wales,Australia,7
1456,9,4,1713.83,511,Promising,1464.9724931506848,Berkie Croall,Male,97,53,Health Coach II,Property,Mass Customer,Yes,6,1253 Ridge Oak Center,2560,New South Wales,Australia,4
1457,66,7,7169.26,244,At Risk,5401.497260273973,Leonore Slixby,Female,99,39,Speech Pathologist,N/A,Affluent Customer,Yes,12,975 Melby Street,2564,New South Wales,Australia,8
1458,199,3,4366.14,112,Hibernating,1303.8609863013698,Ashley Behneke,Male,40,61,Account Representative IV,Telecommunications,Affluent Customer,No,11,6279 Lien Junction,2560,New South Wales,Australia,6
1459,99,4,5707.43,213,Hibernating,2611.344684931507,Haydon Berkery,Male,89,19,Senior Sales Associate,Manufacturing,Mass Customer,No,4,1435 Lukken Trail,2570,New South Wales,Australia,8
1460,13,8,14633.24,545,Champions,12508.413369863014,Morley Shutt,Male,92,44,Information Systems Manager,Financial Services,High Net Worth,Yes,13,25 Darwin Terrace,2207,New South Wales,Australia,9
1461,19,7,8475.94,444,Champions,6641.421479452055,Earl Skeels,Male,71,61,N/A,Retail,Mass Customer,Yes,9,3 Independence Hill,2560,New South Wales,Australia,9
1462,82,6,5402.17,233,At Risk,2782.4875616438358,Omero Hauxley,Male,16,22,VP Accounting,Financial Services,Mass Customer,Yes,1,4 Stone Corner Avenue,4503,Queensland,Australia,6
1463,111,5,5593.08,123,Hibernating,2712.260712328767,Willie Landsberg,Male,53,52,Chief Design Engineer,Property,High Net Worth,Yes,18,14179 Springs Drive,2557,New South Wales,Australia,9
1464,107,7,6447.85,143,At Risk,3232.7576712328773,Mac Leguay,Male,20,33,Office Assistant II,N/A,Affluent Customer,Yes,10,8 Green Ridge Place,2565,New South Wales,Australia,9
1465,108,4,3709.83,111,Hibernating,1351.8010684931508,Wilona Osgood,Female,53,46,Mechanical Systems Engineer,Financial Services,Mass Customer,Yes,5,55 Red Cloud Pass,2536,New South Wales,Australia,5
1466,34,3,3383.13,311,New Customers,2335.7500273972605,Cyndia Gull,Female,62,20,Cost Accountant,Financial Services,High Net Worth,Yes,2,21 Spohn Drive,2530,New South Wales,Australia,8
1467,14,7,5883.48,543,Champions,4819.617863013698,Alysia Cantrill,Female,1,42,N/A,Manufacturing,Mass Customer,Yes,6,11606 Myrtle Street,2207,New South Wales,Australia,8
1468,25,7,7792.76,444,Champions,7109.55912328767,Adaline Hayles,Female,37,40,Financial Advisor,Financial Services,Mass Customer,No,22,45725 Hagan Pass,2519,New South Wales,Australia,9
1469,75,6,5088.71,232,At Risk,3736.367890410959,Shermy,Male,77,60,Financial Advisor,Financial Services,Affluent Customer,Yes,14,93482 Jenifer Alley,2439,New South Wales,Australia,10
1470,2,8,8783.3,545,Champions,7796.682739726027,Albie Pach,Male,62,22,Senior Cost Accountant,Financial Services,High Net Worth,Yes,8,04 Gulseth Plaza,2528,New South Wales,Australia,8
1471,6,5,5435.15,523,Potential Loyalists,3767.3779452054796,Berri Farr,Female,88,39,N/A,Financial Services,Mass Customer,No,15,0 Canary Parkway,2506,New South Wales,Australia,9
1472,70,7,8646.38,244,At Risk,6846.0378630136975,Demeter Robbeke,Female,3,53,Environmental Specialist,Financial Services,Mass Customer,No,17,2 Dayton Center,2487,New South Wales,Australia,9
1473,33,11,11098.84,455,Champions,9973.75210958904,Darrick Feake,Male,49,57,VP Product Management,N/A,Mass Customer,Yes,20,25607 Summer Ridge Way,2448,New South Wales,Australia,5
1474,67,5,5061.36,222,Hibernating,3924.287342465753,Farley Rosen,Male,54,31,Structural Analysis Engineer,Health,Mass Customer,Yes,21,828 Schlimgen Circle,2450,New South Wales,Australia,5
1475,47,8,11874.85,345,Loyal Customers,10150.556712328767,Aristotle Jess,Male,41,32,Recruiting Manager,Retail,Affluent Customer,Yes,7,558 Thompson Junction,2440,New South Wales,Australia,6
1476,25,2,2055.69,411,Promising,118.27257534246576,Vaughn Browse,Male,25,31,Structural Analysis Engineer,N/A,Affluent Customer,Yes,20,589 Main Plaza,2290,New South Wales,Australia,4
1477,20,9,9549.97,455,Champions,8503.39794520548,Leo Balharry,Unknown,42,67,Actuary,Financial Services,Mass Customer,Yes,0,472 Blaine Junction,2440,New South Wales,Australia,3
1478,2,8,7494.3,544,Champions,6365.021917808219,Fulton Blayney,Male,40,25,VP Quality Control,Financial Services,High Net Worth,No,9,12 Express Pass,2340,New South Wales,Australia,2
1479,16,5,4306.26,422,Potential Loyalists,3621.977589041096,Avrom Clougher,Male,25,40,Help Desk Technician,Argiculture,Mass Customer,No,21,76 Norway Maple Drive,4509,Queensland,Australia,6
1480,3,9,7182.38,554,Champions,6572.369643835616,Bird Diess,Female,83,22,Legal Assistant,N/A,High Net Worth,Yes,5,4 Oriole Hill,2340,New South Wales,Australia,7
1481,21,9,9626.68,455,Champions,8439.82904109589,Ellissa Stanney,Female,93,41,Senior Financial Analyst,Financial Services,Affluent Customer,No,14,038 North Court,2333,New South Wales,Australia,3
1482,69,12,14366.26,255,At Risk,11453.648383561642,Georas Niesel,Male,29,38,Electrical Engineer,Manufacturing,Mass Customer,No,12,7231 Pepper Wood Point,2428,New South Wales,Australia,8
1483,30,8,7979.17,444,Champions,7148.461890410958,Beth Daile,Female,55,46,Senior Quality Engineer,Telecommunications,Mass Customer,Yes,14,941 La Follette Hill,2263,New South Wales,Australia,10
1484,15,5,3812.0,522,Potential Loyalists,3070.487671232877,Willette Boodell,Female,26,31,Administrative Assistant IV,N/A,Mass Customer,No,18,2 Barby Trail,2769,New South Wales,Australia,10
1485,5,2,1871.67,511,Promising,25.63931506849315,Meredeth Luck,Male,50,48,Food Chemist,Health,Mass Customer,Yes,6,29133 Canary Circle,2282,New South Wales,Australia,8
1486,33,5,4895.26,422,Potential Loyalists,2427.5124931506853,Dag Landell,Male,14,39,Geological Engineer,Manufacturing,Mass Customer,No,10,12 Redwing Street,2325,New South Wales,Australia,4
1487,18,2,617.38,411,Promising,250.33490410958905,Kaela Soppett,Female,58,38,Web Designer IV,N/A,Affluent Customer,Yes,5,57835 Ruskin Lane,2325,New South Wales,Australia,5
1488,41,2,2561.77,311,New Customers,56.14838356164383,Donnamarie Andrieu,Female,82,31,Assistant Manager,N/A,Mass Customer,Yes,17,7 Mifflin Terrace,2323,New South Wales,Australia,3
1489,83,5,4051.77,222,Hibernating,2530.9686575342466,Mead Wollard,Male,17,24,Teacher,Health,Mass Customer,No,4,7509 Prairieview Center,2289,New South Wales,Australia,9
1490,69,4,4593.42,212,Hibernating,2680.5437260273975,Lusa Hargerie,Female,36,48,Cost Accountant,Financial Services,Mass Customer,Yes,6,7 Delaware Hill,2320,New South Wales,Australia,6
1491,161,3,3208.6000000000004,111,Hibernating,624.1386301369864,Agneta Swiggs,Female,96,20,Senior Sales Associate,Health,Mass Customer,Yes,4,15012 Oneill Plaza,2285,New South Wales,Australia,5
1492,6,8,11326.9,545,Champions,9061.52,Cordey Tomik,Female,51,37,Media Manager I,N/A,Mass Customer,No,7,4861 School Park,2290,New South Wales,Australia,3
1493,21,10,11653.87,455,Champions,9610.45169863014,Lisabeth Fundell,Female,51,30,Engineer II,Argiculture,High Net Worth,No,22,9 Sycamore Pass,2287,New South Wales,Australia,5
1494,19,10,11747.52,455,Champions,10717.600438356165,Levon Parlor,Male,46,31,Geologist I,N/A,Mass Customer,Yes,7,005 Prentice Circle,2307,New South Wales,Australia,5
1495,4,2,1217.97,511,Promising,357.0487397260274,Charmion Dobsons,Female,4,28,Physical Therapy Assistant,Health,High Net Worth,Yes,8,81 Artisan Park,2259,New South Wales,Australia,5
1496,54,5,7189.5,324,New Customers,4944.012328767123,Cordie Disbrow,Female,22,19,Human Resources Manager,IT,Affluent Customer,No,3,7764 Declaration Hill,2261,New South Wales,Australia,9
1497,183,6,6257.94,133,At Risk,1217.2979178082194,Karole Grinin,Female,70,44,Marketing Assistant,Retail,High Net Worth,No,14,7049 Sutteridge Lane,2251,New South Wales,Australia,8
1498,41,4,4031.87,312,New Customers,2043.5505479452056,Janot McGougan,Female,84,28,Nurse,N/A,Affluent Customer,Yes,13,40 Dexter Crossing,2250,New South Wales,Australia,9
1499,126,5,5880.2699999999995,123,Hibernating,3077.0727945205476,Patton Wrey,Male,88,44,Design Engineer,Manufacturing,Mass Customer,Yes,11,543 Morrow Terrace,2261,New South Wales,Australia,8
1500,6,5,7075.5599999999995,524,Potential Loyalists,5582.907616438356,Bellina Bradberry,Female,82,57,N/A,N/A,Mass Customer,No,9,36 Marquette Center,2250,New South Wales,Australia,7
1501,54,5,4317.1,322,New Customers,3169.815890410959,Shelby Trayhorn,Female,74,44,Account Executive,Property,Mass Customer,Yes,14,8 Arizona Way,2233,New South Wales,Australia,9
1502,27,9,11571.9,455,Champions,8274.70109589041,Margalit Handrick,Female,52,27,Design Engineer,Financial Services,Affluent Customer,Yes,11,78960 Schiller Lane,2450,New South Wales,Australia,4
1503,35,10,13725.13,355,Loyal Customers,11844.975205479452,Del Scullin,Female,1,49,Media Manager III,N/A,Affluent Customer,No,6,75 Hoepker Street,2232,New South Wales,Australia,10
1504,6,5,5266.7,523,Potential Loyalists,4328.794520547945,Coop Corneck,Male,98,43,Data Coordiator,Property,Affluent Customer,Yes,13,39677 Emmet Terrace,2211,New South Wales,Australia,10
1505,19,5,6155.87,423,Potential Loyalists,5565.58109589041,Cristian Trounce,Male,90,24,Recruiting Manager,Financial Services,Mass Customer,No,3,30 Bay Hill,2229,New South Wales,Australia,12
1506,1,10,11058.14,555,Champions,10391.62197260274,Andonis Cochrane,Male,21,59,N/A,Property,Mass Customer,No,17,6 Canary Plaza,2223,New South Wales,Australia,8
1507,17,4,6661.28,413,Promising,5858.276383561644,Holmes Benkin,Male,97,40,N/A,Manufacturing,High Net Worth,Yes,22,4 Maywood Court,2228,New South Wales,Australia,10
1508,62,5,5437.08,223,Hibernating,4364.5601095890415,Orv Milland,Male,80,31,Clinical Specialist,Health,Affluent Customer,Yes,11,04489 Corscot Hill,2232,New South Wales,Australia,10
1509,45,3,2949.6800000000003,311,New Customers,2505.2076712328767,Sibley Janek,Unknown,10,51,Computer Systems Analyst I,IT,High Net Worth,Yes,0,00941 7th Place,2227,New South Wales,Australia,10
1510,57,2,2588.77,311,New Customers,1865.3329041095892,Timmie Chitty,Male,94,58,Actuary,Financial Services,Mass Customer,No,18,09 Bayside Place,2223,New South Wales,Australia,10
1511,17,8,7012.24,444,Champions,4822.115726027397,Yves Trehearne,Male,97,27,Internal Auditor,Financial Services,Mass Customer,No,4,8802 Fisk Street,2234,New South Wales,Australia,10
1512,57,4,6281.98,313,New Customers,3975.718849315068,Chandler,Male,89,38,Teacher,N/A,High Net Worth,No,4,81 Darwin Court,2210,New South Wales,Australia,10
1513,121,6,5632.32,133,At Risk,3333.0989589041096,Wendel Cator,Male,13,47,Quality Engineer,N/A,Affluent Customer,Yes,16,54295 Dorton Hill,2219,New South Wales,Australia,10
1514,68,7,7863.42,244,At Risk,5493.6221917808225,Pren Brangan,Male,15,55,Professor,N/A,Mass Customer,No,14,29 Spohn Drive,2212,New South Wales,Australia,10
1515,9,7,5844.51,543,Champions,5284.077534246575,Dietrich Escott,Male,80,27,Geological Engineer,Manufacturing,Mass Customer,Yes,2,87746 Bellgrove Park,2211,New South Wales,Australia,10
1516,38,5,5692.96,323,New Customers,2012.0324383561647,Ham Pietrusiak,Male,6,50,VP Sales,IT,Affluent Customer,No,19,4517 Colorado Place,2210,New South Wales,Australia,10
1517,29,11,13750.08,455,Champions,9982.934794520548,Murdoch Twort,Male,90,30,Operator,IT,Affluent Customer,No,12,91433 Hollow Ridge Crossing,2210,New South Wales,Australia,10
1518,32,5,6263.77,423,Potential Loyalists,5216.9481643835625,Dallon Greatreax,Male,66,47,Safety Technician IV,Property,Affluent Customer,No,18,237 Garrison Way,2207,New South Wales,Australia,8
1519,9,11,9090.05,555,Champions,7819.933424657534,Marwin Jeyness,Male,35,16,Administrative Assistant IV,Telecommunications,High Net Worth,Yes,1,7 Bartillon Circle,2260,New South Wales,Australia,8
1520,168,4,4369.87,112,Hibernating,1029.613205479452,Dillie Wilstead,Male,95,52,N/A,Retail,Mass Customer,No,19,22 Nelson Terrace,2190,New South Wales,Australia,10
1521,96,2,2287.37,211,Hibernating,62.66767123287671,Pernell Duffett,Male,49,22,Business Systems Development Analyst,Financial Services,Affluent Customer,Yes,22,96 Pepper Wood Drive,2567,New South Wales,Australia,10
1522,10,6,6500.01,533,Potential Loyalists,5805.488383561644,Hubie Thunnerclef,Male,57,23,Paralegal,Financial Services,Mass Customer,No,7,79055 Moose Terrace,2176,New South Wales,Australia,9
1523,42,3,3736.42,311,New Customers,2548.95501369863,Brnaba Dighton,Male,78,58,Product Engineer,Financial Services,Mass Customer,Yes,17,520 Mesta Alley,2200,New South Wales,Australia,8
1524,38,8,5784.92,343,Loyal Customers,4025.670356164384,Bonni Drakers,Female,7,42,Administrative Officer,Financial Services,Mass Customer,Yes,16,0534 Bartelt Trail,2760,New South Wales,Australia,8
1525,25,3,2983.65,411,Promising,1046.321095890411,Philis Whittam,Female,43,51,Database Administrator III,Financial Services,High Net Worth,No,5,3009 Duke Crossing,2200,New South Wales,Australia,8
1526,81,6,8545.73,234,At Risk,6181.021150684932,Charlie MacKibbon,Male,50,53,Editor,Manufacturing,Mass Customer,Yes,19,484 Lindbergh Street,2161,New South Wales,Australia,6
1527,42,8,8695.82,345,Loyal Customers,6861.359342465753,Gerek Chape,Male,23,20,Chemical Engineer,Manufacturing,Mass Customer,No,2,83 Luster Drive,2848,New South Wales,Australia,1
1528,76,7,7880.17,244,At Risk,5505.324246575343,Ranee Henriksson,Female,78,34,N/A,Manufacturing,High Net Worth,No,3,28 Mcguire Junction,2171,New South Wales,Australia,10
1529,105,1,1810.0,111,Hibernating,0.0,Tansy Beltzner,Female,0,31,Media Manager III,Financial Services,High Net Worth,Yes,5,6750 Truax Trail,2145,New South Wales,Australia,8
1530,2,10,13634.73,555,Champions,11991.091315068494,Alexandr Maylard,Male,89,41,Pharmacist,Health,Mass Customer,Yes,9,84749 Holy Cross Terrace,2767,New South Wales,Australia,8
1531,43,7,7667.54,344,Loyal Customers,5671.878904109589,Evaleen Pusey,Female,20,51,Administrative Assistant III,Financial Services,Mass Customer,Yes,13,486 Clyde Gallagher Road,2170,New South Wales,Australia,9
1532,4,6,6446.1900000000005,533,Potential Loyalists,3973.6787671232883,Marty Wiggall,Female,27,45,VP Accounting,Financial Services,Mass Customer,Yes,10,305 Vera Lane,2165,New South Wales,Australia,8
1533,105,8,7532.76,144,At Risk,5262.6131506849315,Sonia Rous,Female,59,40,Social Worker,Health,Affluent Customer,Yes,8,2 Moulton Drive,2567,New South Wales,Australia,10
1534,47,7,7048.71,344,Loyal Customers,6083.133287671233,Rosabelle Hollington,Female,74,19,Human Resources Assistant I,Manufacturing,Mass Customer,No,4,213 Alpine Avenue,2168,New South Wales,Australia,9
1535,105,5,7008.0599999999995,124,Hibernating,2400.020547945205,Emanuel Baukham,Male,80,20,Cost Accountant,Financial Services,Affluent Customer,Yes,3,2 Saint Paul Parkway,2040,New South Wales,Australia,12
1536,34,4,4914.46,312,New Customers,3635.3539726027398,Tiffany Fanshaw,Female,28,38,Software Consultant,Financial Services,Affluent Customer,Yes,15,7921 Trailsway Center,2759,New South Wales,Australia,9
1537,27,9,9589.18,455,Champions,8748.484767123287,Andres Beranek,Male,23,48,Librarian,Entertainment,Mass Customer,No,10,90323 Pine View Hill,2148,New South Wales,Australia,8
1538,2,4,891.12,511,Promising,798.3458630136986,Ahmed Edmondson,Male,74,28,Pharmacist,Health,High Net Worth,Yes,12,27 Hooker Plaza,2177,New South Wales,Australia,8
1539,66,8,6655.98,243,At Risk,5361.255123287671,Filberte Godmer,Male,3,40,Account Executive,N/A,Mass Customer,Yes,16,193 Bluejay Hill,2160,New South Wales,Australia,9
1540,6,6,7965.92,534,Potential Loyalists,6198.140493150685,Ilene Agett,Female,53,55,Mechanical Systems Engineer,Property,Mass Customer,Yes,19,8 Monument Junction,2154,New South Wales,Australia,11
1541,71,5,6311.2,223,Hibernating,4910.632328767123,Dynah Grimes,Female,7,63,Structural Engineer,Argiculture,Mass Customer,Yes,13,22 Portage Road,2155,New South Wales,Australia,9
1542,134,5,5625.49,123,Hibernating,2851.2757534246575,Sanders Fernyhough,Male,56,39,Food Chemist,Health,Mass Customer,Yes,12,243 Mosinee Place,2155,New South Wales,Australia,10
1543,75,3,2638.73,211,Hibernating,1077.1801917808218,Michaela Andrasch,Female,25,24,Database Administrator III,N/A,High Net Worth,No,9,65 Southridge Alley,2745,New South Wales,Australia,10
1544,330,1,1057.51,111,Hibernating,0.0,Keane Moneypenny,Male,75,54,Dental Hygienist,Health,Affluent Customer,Yes,11,16 Maple Wood Center,2155,New South Wales,Australia,10
1545,3,7,6179.73,543,Champions,5773.391589041095,Carver Saturley,Male,34,40,Associate Professor,Health,Mass Customer,Yes,15,8595 Ruskin Plaza,3196,Victoria,Australia,10
1546,70,7,6956.75,244,At Risk,5184.208219178083,Natalya Moscone,Female,22,61,Compensation Analyst,Financial Services,Mass Customer,Yes,8,2 Eastwood Street,2153,New South Wales,Australia,10
1547,28,9,12870.9,455,Champions,11072.500273972602,Chiquita Billyard,Female,82,27,Account Coordinator,N/A,Mass Customer,Yes,12,68 Delaware Avenue,2768,New South Wales,Australia,10
1548,38,3,2239.69,311,New Customers,1484.9451506849316,Perla Cortnay,Female,70,22,N/A,Manufacturing,Mass Customer,Yes,2,08167 Buhler Avenue,2153,New South Wales,Australia,10
1549,4,7,5720.9800000000005,543,Champions,4482.740493150685,Vikki Tett,Female,87,20,N/A,Financial Services,Affluent Customer,Yes,4,0046 Grim Pass,2148,New South Wales,Australia,7
1550,43,6,5181.85,332,Loyal Customers,4358.432739726028,Nell MacCafferky,Female,3,31,Programmer Analyst II,IT,Mass Customer,Yes,12,4 Sutteridge Trail,2153,New South Wales,Australia,10
1551,23,7,7800.78,444,Champions,6069.648,Joell Balfe,Female,37,42,Computer Systems Analyst I,Entertainment,Affluent Customer,No,17,8 Boyd Road,2075,New South Wales,Australia,12
1552,100,5,6945.16,224,Hibernating,4642.791890410959,Cully Mangeon,Male,80,29,Research Associate,Entertainment,Mass Customer,Yes,8,8 Bobwhite Park,2768,New South Wales,Australia,10
1553,85,4,4422.05,212,Hibernating,690.5667123287672,Vanna Matts,Female,68,61,Administrative Assistant IV,Retail,High Net Worth,No,7,62047 Ludington Terrace,2148,New South Wales,Australia,8
1554,21,7,9898.23,445,Champions,4447.423890410959,Land Aarons,Male,83,23,Assistant Manager,Retail,Affluent Customer,No,3,277 Maple Circle,2768,New South Wales,Australia,8
1555,134,7,7885.78,144,At Risk,4796.282630136987,Marcello Spenclay,Male,60,55,Tax Accountant,Health,High Net Worth,No,15,845 Mendota Center,2148,New South Wales,Australia,8
1556,85,5,6248.45,223,Hibernating,3697.7128767123295,Bartram Brownstein,Male,30,31,Web Developer III,Manufacturing,Mass Customer,Yes,6,13795 Corscot Drive,2147,New South Wales,Australia,9
1557,76,7,9899.14,245,At Risk,7187.046849315068,Efren Castanos,Male,64,42,Speech Pathologist,Financial Services,Mass Customer,No,6,08 Twin Pines Place,2768,New South Wales,Australia,9
1558,9,9,13587.269999999999,555,Champions,10944.266794520547,Oberon Scading,Male,14,26,Information Systems Manager,Financial Services,Affluent Customer,No,2,07236 Jenifer Point,2763,New South Wales,Australia,10
1559,57,7,10631.65,345,Loyal Customers,8534.447808219178,Hilton Gladwell,Male,63,42,N/A,Health,High Net Worth,Yes,12,2 Darwin Parkway,2118,New South Wales,Australia,9
1560,203,3,1348.02,111,Hibernating,317.6156712328767,Tymon Blackstone,Male,14,44,N/A,Retail,Mass Customer,No,5,57878 Northfield Crossing,2144,New South Wales,Australia,10
1561,44,8,10601.55,345,Loyal Customers,9033.101506849314,Clemens Rawll,Male,47,42,Graphic Designer,Manufacturing,Mass Customer,Yes,14,61 Donald Crossing,2142,New South Wales,Australia,9
1562,101,3,4066.11,112,Hibernating,2862.9870410958906,Elset Biasio,Female,29,33,Staff Scientist,N/A,Affluent Customer,Yes,3,842 Rutledge Parkway,2145,New South Wales,Australia,9
1563,130,4,4845.110000000001,112,Hibernating,3039.808739726028,Crosby Claeskens,Male,39,25,Account Representative IV,Property,Mass Customer,No,9,8462 Emmet Trail,4878,Queensland,Australia,4
1564,14,3,2983.8,511,Promising,2452.4383561643835,Sascha Tander,Female,42,53,Geologist III,Retail,Mass Customer,No,16,6265 Moland Terrace,2076,New South Wales,Australia,10
1565,10,2,3083.23,511,Promising,456.149095890411,Jay Janiszewski,Male,71,64,Sales Representative,Retail,High Net Worth,Yes,11,4 Rowland Way,2126,New South Wales,Australia,10
1566,87,4,2886.44,211,Hibernating,2158.89895890411,Stavros Goodinson,Male,95,56,Executive Secretary,Argiculture,Mass Customer,No,17,04488 Jenna Alley,2289,New South Wales,Australia,9
1567,25,7,10643.93,445,Champions,7786.107698630137,Florri Ramsdell,Female,18,46,Teacher,N/A,Mass Customer,No,16,4 Toban Junction,2154,New South Wales,Australia,8
1568,140,5,7722.0599999999995,124,Hibernating,3533.106904109589,Bellanca Strutz,Female,78,37,Chemical Engineer,Manufacturing,Mass Customer,Yes,9,5 Manley Avenue,2122,New South Wales,Australia,11
1569,54,1,1466.68,311,New Customers,0.0,Dave Mews,Male,87,30,Structural Analysis Engineer,N/A,Mass Customer,No,8,9 Eastlawn Court,2155,New South Wales,Australia,10
1570,34,9,9958.95,355,Loyal Customers,7967.160000000001,Phil Dodle,Female,70,22,Staff Accountant III,Entertainment,Mass Customer,No,17,97910 Leroy Junction,2073,New South Wales,Australia,12
1571,4,4,6221.7300000000005,513,Promising,1857.996082191781,Tadeas McUre,Male,19,37,Clinical Specialist,Health,Mass Customer,Yes,22,608 Rutledge Drive,2121,New South Wales,Australia,11
1572,83,6,10119.88,235,At Risk,7652.2928219178075,Tam Jahner,Male,51,60,Recruiting Manager,Financial Services,High Net Worth,Yes,16,8 Heffernan Crossing,2126,New South Wales,Australia,12
1573,65,4,5400.4400000000005,213,Hibernating,2500.477698630137,Aurea Reubens,Female,48,23,Web Designer I,Property,Mass Customer,Yes,4,9 Northfield Circle,2121,New South Wales,Australia,12
1574,74,10,9813.75,255,At Risk,7635.904109589042,Werner Wall,Male,16,22,Database Administrator I,N/A,Affluent Customer,Yes,2,996 Morning Parkway,2119,New South Wales,Australia,11
1575,87,4,4088.84,212,Hibernating,1792.3682191780822,Phaidra Jindacek,Female,82,28,Design Engineer,Retail,Mass Customer,No,17,7015 Hintze Parkway,2153,New South Wales,Australia,11
1576,38,8,7956.31,344,Loyal Customers,6583.029095890412,Reube Roscrigg,Male,77,32,VP Marketing,Financial Services,Mass Customer,No,20,3525 Buena Vista Plaza,2120,New South Wales,Australia,9
1577,13,7,7980.92,544,Champions,6231.677260273973,Diannne Teager,Female,87,41,Automation Specialist I,Manufacturing,High Net Worth,No,10,6 Hallows Pass,2118,New South Wales,Australia,11
1578,17,7,9064.42,445,Champions,7350.872109589041,Andreas Bazely,Male,60,39,N/A,Health,High Net Worth,Yes,11,7317 Huxley Alley,2112,New South Wales,Australia,8
1579,41,10,12087.02,355,Loyal Customers,9901.421863013698,Madelaine Siegertsz,Female,40,39,Desktop Support Technician,Financial Services,Affluent Customer,Yes,17,82 Hanover Avenue,2101,New South Wales,Australia,10
1580,56,8,7454.8099999999995,344,Loyal Customers,5249.003205479452,Laird Prover,Male,23,36,Associate Professor,Retail,High Net Worth,No,5,3384 Nelson Circle,4227,Queensland,Australia,3
1581,37,8,7922.66,344,Loyal Customers,6359.83391780822,Melessa Delyth,Female,26,43,Recruiter,Argiculture,Mass Customer,No,13,45314 Pepper Wood Junction,2251,New South Wales,Australia,6
1582,56,5,5202.889999999999,322,New Customers,2038.392520547945,Francesco Wasson,Male,32,39,Office Assistant III,Property,Mass Customer,No,4,85301 John Wall Road,2101,New South Wales,Australia,11
1583,113,4,4888.05,112,Hibernating,3281.019863013699,Krysta O' Reagan,Unknown,18,59,Geologist IV,IT,Mass Customer,Yes,0,277 Lindbergh Alley,2100,New South Wales,Australia,11
1584,3,2,2749.7200000000003,511,Promising,2689.452164383562,Susanetta,Female,93,25,Legal Assistant,Manufacturing,Mass Customer,No,9,6 Logan Junction,2148,New South Wales,Australia,9
1585,38,8,8002.97,344,Loyal Customers,6314.672219178082,Stillman Sackur,Male,87,56,Pharmacist,Health,Mass Customer,Yes,5,70416 Becker Court,2099,New South Wales,Australia,10
1586,17,6,6104.44,433,Loyal Customers,4298.194739726027,Madelena Risson,Female,47,32,Physical Therapy Assistant,Manufacturing,High Net Worth,No,15,256 Fordem Street,2119,New South Wales,Australia,11
1587,78,5,4992.59,222,Hibernating,2667.2741095890415,Kevan Laminman,Male,17,31,Software Test Engineer III,Entertainment,Affluent Customer,Yes,12,7 Laurel Junction,2079,New South Wales,Australia,10
1588,33,7,9131.54,445,Champions,7555.411178082193,Dukey McCrie,Male,24,34,Administrative Officer,IT,High Net Worth,Yes,7,7032 Hallows Drive,2126,New South Wales,Australia,11
1589,12,6,8549.57,534,Potential Loyalists,8034.253452054794,Walker Bartalot,Male,83,28,Human Resources Manager,Health,Mass Customer,Yes,4,78000 Arrowood Center,2775,New South Wales,Australia,9
1590,87,3,5130.389999999999,212,Hibernating,2769.0050136986297,Crystie Fontanet,Female,8,52,Assistant Manager,Retail,Mass Customer,No,14,5 Elgar Place,4132,Queensland,Australia,5
1591,30,12,13908.32,455,Champions,11050.44602739726,Fonz Jankin,Male,4,41,Operator,Manufacturing,Mass Customer,Yes,14,54 Veith Drive,2073,New South Wales,Australia,12
